Дата и время;N2;N1;P2;T1;N3;Qtg;V1;VoГГ;3.77F2;Fтк4;3F2;Tк.з.;Lm1;T638;V2;ТРК;dPfgo;dPf2;dPf1;T607;T606;T600;Рс2;Рс1;Fc2;F2;3F1;Fc3;F1;Pm;P615;2F2;Fкпа;Fцс;Fc4;2F1;T4ср
16.01.2022 11:43:00;11914;9077;14,33;-9,7;4601;4315;3,95;6,08;0,11;0,06;0,5;19,1;663,83;84,4;3,7;40,64;0,614;0,168;0,117;40,2;112,9;80,6;0,17;0,07;0,18;2,15;0,27;0,06;2,75;2,97;1,39;0,7;0,9;0,08;0,14;0,13;674,7
16.01.2022 11:44:00;11913;9074;14,3;-10,1;4601;4309;3,9;5,77;0,11;0,06;0,46;19;663,8;84,4;3,74;40,64;0,626;0,151;0,117;40,2;112,8;80,6;0,17;0,07;0,2;2,13;0,36;0,09;2,7;2,98;1,37;0,69;0,96;0,06;0,15;0,19;674,6
16.01.2022 11:45:00;11912;9071;14,32;-10;4600;4312;3,94;6,39;0,09;0,07;0,51;18,9;663,83;84,4;3,75;40,65;0,623;0,154;0,117;40,2;112,8;80,6;0,18;0,07;0,18;2,13;0,35;0,05;2,66;2,96;1,38;0,7;0,96;0,09;0,15;0,18;674,4
16.01.2022 11:46:00;11913;9077;14,34;-9,9;4597;4310;3,9;5,95;0,05;0,09;0,49;18,8;663,8;84,4;3,77;40,64;0,604;0,164;0,117;40,2;112,8;80,6;0,17;0,06;0,15;2,12;0,36;0,04;2,7;3,01;1,38;0,75;0,95;0,13;0,14;0,18;674
16.01.2022 11:47:00;11913;9075;14,3;-10;4600;4309;3,88;6,31;0,07;0,06;0,47;18,7;663,8;84,4;3,77;40,65;0,616;0,155;0,117;40,2;112,8;80,6;0,17;0,07;0,18;2,19;0,39;0,05;2,7;3,04;1,38;0,71;0,93;0,07;0,14;0,19;674,7
16.01.2022 11:48:00;11914;9076;14,34;-9,7;4601;4313;3,92;6,28;0,08;0,08;0,49;18,7;663,83;84,4;3,74;40,64;0,613;0,168;0,117;40,2;112,7;80,6;0,17;0,07;0,15;2,21;0,34;0,09;2,63;3;1,39;0,72;0,92;0,04;0,14;0,19;674,4
16.01.2022 11:49:00;11913;9073;14,34;-10;4604;4308;3,88;5,97;0,07;0,07;0,49;18,6;663,8;84,4;3,71;40,64;0,619;0,16;0,117;40,2;112,7;80,6;0,17;0,07;0,16;2,16;0,3;0,05;2,65;3,01;1,39;0,69;0,93;0,07;0,13;0,17;674,6
16.01.2022 11:50:00;11912;9075;14,33;-9,9;4600;4306;3,9;6,19;0,11;0,04;0,48;18,8;663,8;84,4;3,73;40,64;0,622;0,157;0,117;40,2;112,8;80,5;0,16;0,06;0,22;2,14;0,34;0,05;2,69;3,01;1,37;0,66;0,95;0,07;0,12;0,16;674,4
16.01.2022 11:51:00;11914;9078;14,34;-9,9;4599;4315;3,88;6,21;0,08;0,06;0,48;18,8;663,83;84,4;3,72;40,63;0,615;0,154;0,118;40,2;112,7;80,5;0,17;0,07;0,13;2,16;0,37;0,05;2,65;3,03;1,37;0,68;0,92;0,09;0,1;0,15;674,8
16.01.2022 11:52:00;11910;9075;14,34;-10,2;4600;4311;3,92;6,1;0,11;0,07;0,48;18,7;663,8;84,4;3,71;40,65;0,616;0,167;0,117;40,2;112,9;80,5;0,16;0,06;0,16;2,17;0,36;0,05;2,73;3,02;1,38;0,7;0,96;0,13;0,1;0,15;674,1
16.01.2022 11:53:00;11915;9078;14,32;-9,8;4597;4307;3,9;6,27;0,09;0,06;0,47;18,7;663,8;84,4;3,73;40,64;0,626;0,155;0,117;40,2;112,8;80,6;0,17;0,06;0,16;2,1;0,35;0,05;2,67;3;1,36;0,66;0,91;0,09;0,16;0,13;674,7
16.01.2022 11:54:00;11911;9077;14,32;-10,1;4599;4307;3,93;6,06;0,08;0,08;0,49;18,7;663,83;84,4;3,73;40,65;0,624;0,152;0,117;40,2;112,9;80,6;0,17;0,07;0,13;2,21;0,43;0,05;2,67;3,03;1,37;0,73;0,96;0,09;0,13;0,17;674
16.01.2022 11:55:00;11909;9075;14,32;-10,1;4598;4311;3,86;6,47;0,06;0,09;0,46;18,7;663,83;84,4;3,72;40,65;0,618;0,162;0,117;40,2;112,8;80,5;0,17;0,06;0,27;2,14;0,43;0,07;2,72;2,99;1,38;0,67;0,94;0,06;0,1;0,14;674
16.01.2022 11:56:00;11907;9072;14,3;-9,8;4599;4307;3,93;6,06;0,05;0,05;0,46;18,6;663,8;84,3;3,69;40,66;0,615;0,164;0,117;40,2;112,8;80,6;0,17;0,07;0,2;2,11;0,39;0,12;2,73;3,01;1,39;0,69;0,96;0,07;0,15;0,17;673,4
16.01.2022 11:57:00;11911;9073;14,34;-10,1;4597;4310;3,9;6,07;0,13;0,05;0,49;18,5;663,83;84,4;3,7;40,72;0,613;0,16;0,117;40,2;112,8;80,5;0,17;0,07;0,29;2,14;0,39;0,07;2,69;3,02;1,37;0,69;0,98;0,08;0,09;0,15;674
16.01.2022 11:58:00;11911;9072;14,34;-9,7;4600;4312;3,93;6,23;0,08;0,04;0,49;18,5;663,83;84,4;3,7;40,72;0,611;0,168;0,117;40,2;112,8;80,6;0,16;0,07;0,17;2,23;0,42;0,09;2,71;3;1,37;0,69;1;0,12;0,14;0,16;674,2
16.01.2022 11:59:00;11911;9074;14,34;-10;4600;4309;3,95;6,02;0,06;0,06;0,45;18,4;663,83;84,4;3,71;40,73;0,634;0,169;0,118;40,2;112,7;80,5;0,17;0,06;0,19;2,2;0,45;0,08;2,67;3,04;1,37;0,67;0,93;0,08;0,12;0,13;674
16.01.2022 12:00:00;11912;9075;14,33;-9,7;4601;4312;3,98;6,33;0,08;0,06;0,49;18,3;663,83;84,4;3,68;40,72;0,633;0,156;0,118;40,2;112,7;80,5;0,17;0,06;0,24;2,21;0,41;0,07;2,62;3;1,37;0,68;0,96;0,07;0,13;0,16;674,2
16.01.2022 12:01:00;11916;9080;14,35;-9,9;4602;4308;3,9;6,12;0,1;0,05;0,48;18,4;663,8;84,4;3,68;40,72;0,616;0,166;0,117;40,2;112,8;80,6;0,17;0,07;0,17;2,18;0,47;0,08;2,62;3,01;1,37;0,66;0,9;0,05;0,16;0,12;674,8
16.01.2022 12:02:00;11912;9075;14,33;-10,1;4601;4307;3,93;6,11;0,07;0,05;0,5;18,3;663,8;84,4;3,77;40,72;0,627;0,162;0,117;40,2;112,8;80,5;0,17;0,07;0,2;2,21;0,35;0,09;2,69;2,98;1,37;0,64;0,94;0,1;0,14;0,15;674
16.01.2022 12:03:00;11916;9080;14,32;-10;4601;4318;3,94;6,2;0,13;0,08;0,5;18,3;663,83;84,4;3,83;40,72;0,631;0,167;0,117;40,2;112,7;80,5;0,17;0,07;0,18;2,16;0,31;0,1;2,69;3,02;1,39;0,68;0,94;0,09;0,13;0,11;674,8
16.01.2022 12:04:00;11914;9079;14,32;-10;4601;4309;3,89;6,16;0,13;0,04;0,47;18,5;663,78;84,4;3,87;40,72;0,645;0,16;0,117;40,2;112,6;80,6;0,17;0,07;0,29;2,16;0,42;0,04;2,69;3,07;1,37;0,69;0,99;0,07;0,14;0,15;674,8
16.01.2022 12:05:00;11912;9073;14,31;-10,1;4599;4308;3,92;5,96;0,06;0,06;0,51;18,5;663,8;84,4;3,83;40,73;0,611;0,164;0,117;40,2;112,8;80,5;0,17;0,07;0,16;2,2;0,33;0,07;2,73;2,98;1,37;0,67;0,97;0,08;0,13;0,18;674,6
16.01.2022 12:06:00;11913;9076;14,3;-10;4599;4308;3,97;5,89;0,08;0,05;0,51;18,5;663,83;84,3;3,84;40,71;0,615;0,167;0,117;40,2;112,7;80,5;0,17;0,07;0,16;2,17;0,37;0,05;2,74;3,02;1,39;0,66;0,92;0,09;0,1;0,12;674,7
16.01.2022 12:07:00;11914;9077;14,34;-10;4601;4313;3,93;5,85;0,11;0,07;0,48;18,4;663,8;84,4;3,8;40,72;0,616;0,162;0,118;40,2;112,8;80,6;0,17;0,07;0,15;2,18;0,38;0,05;2,7;3,02;1,37;0,7;0,95;0,09;0,13;0,15;674,4
16.01.2022 12:08:00;11909;9071;14,34;-10;4600;4315;3,94;6,43;0,09;0,05;0,5;18,5;663,86;84,3;3,83;40,72;0,615;0,164;0,117;40,2;112,8;80,5;0,17;0,06;0,33;2,21;0,32;0,06;2,71;3,01;1,38;0,69;0,94;0,07;0,11;0,15;674
16.01.2022 12:09:00;11916;9078;14,33;-10;4601;4313;3,88;6,04;0,05;0,06;0,49;18,4;663,8;84,4;3,88;40,71;0,616;0,155;0,117;40,2;112,7;80,5;0,17;0,07;0,2;2,17;0,32;0,07;2,71;3;1,35;0,7;0,91;0,11;0,13;0,12;674,6
16.01.2022 12:10:00;11914;9078;14,33;-9,9;4599;4307;3,9;6,22;0,1;0,07;0,5;18,4;663,86;84,4;3,93;40,73;0,622;0,162;0,117;40,2;112,6;80,6;0,17;0,07;0,13;2,19;0,33;0,06;2,69;3;1,37;0,68;0,97;0,09;0,09;0,14;675,1
16.01.2022 12:11:00;11911;9074;14,32;-9,9;4600;4309;3,93;6,25;0,09;0,06;0,47;18,2;663,86;84,4;3,93;40,72;0,622;0,154;0,117;40,2;112,6;80,6;0,17;0,06;0,3;2,21;0,34;0,04;2,69;2,97;1,37;0,69;0,96;0,07;0,12;0,11;673,8
16.01.2022 12:12:00;11912;9075;14,33;-9,8;4597;4308;3,86;6,37;0,12;0,07;0,48;18,1;663,78;84,4;3,97;40,77;0,615;0,173;0,117;40,2;112,6;80,5;0,18;0,07;0,19;2,18;0,36;0,07;2,75;2,97;1,38;0,72;0,93;0,09;0,15;0,11;674,3
16.01.2022 12:13:00;11915;9074;14,31;-9,8;4599;4308;3,93;6,11;0,12;0,09;0,5;18,4;663,8;84,4;3,98;40,77;0,621;0,154;0,118;40,2;112,6;80,5;0,16;0,07;0,21;2,27;0,4;0,07;2,72;3,04;1,38;0,65;0,94;0,07;0,14;0,14;674,7
16.01.2022 12:14:00;11913;9076;14,32;-10;4601;4318;3,95;6,37;0,11;0,05;0,49;18,4;663,8;84,4;3,94;40,77;0,602;0,164;0,117;40,2;112,7;80,6;0,18;0,06;0,36;2,24;0,36;0,05;2,69;3,03;1,39;0,7;0,97;0,08;0,22;0,14;674,7
16.01.2022 12:15:00;11920;9081;14,31;-9,8;4601;4317;3,94;6,16;0,11;0,04;0,48;18,3;663,8;84,4;3,87;40,77;0,613;0,161;0,117;40,2;112,7;80,6;0,17;0,06;0,19;2,24;0,43;0,08;2,61;3,02;1,37;0,71;1,01;0,09;0,16;0,16;675,1
16.01.2022 12:16:00;11914;9077;14,33;-10;4601;4314;3,96;6,67;0,09;0,06;0,5;18,2;663,8;84,4;3,8;40,77;0,608;0,166;0,117;40,2;112,7;80,6;0,17;0,07;0,19;2,21;0,37;0,07;2,62;3;1,38;0,69;0,85;0,09;0,13;0,15;674,6
16.01.2022 12:17:00;11918;9081;14,35;-9,9;4600;4323;3,94;6,21;0,11;0,04;0,5;18,2;663,8;84,4;3,81;40,77;0,612;0,15;0,117;40,2;112,8;80,6;0,17;0,07;0,21;2,27;0,35;0,07;2,52;3,02;1,37;0,62;0,9;0,09;0,13;0,16;675,4
16.01.2022 12:18:00;11915;9080;14,34;-10;4602;4322;3,93;6,73;0,07;0,07;0,48;18,3;663,8;84,4;3,8;40,77;0,609;0,147;0,117;40,2;112,8;80,5;0,17;0,06;0,22;2,21;0,31;0,09;2,62;3,01;1,37;0,67;1,01;0,08;0,18;0,14;675
16.01.2022 12:19:00;11915;9080;14,31;-9,9;4603;4319;3,96;6,28;0,09;0,08;0,51;18,2;663,86;84,4;3,8;40,77;0,612;0,159;0,117;40,2;112,8;80,6;0,17;0,06;0,24;2,28;0,38;0,07;2,59;3,04;1,38;0,65;0,95;0,08;0,24;0,15;674,9
16.01.2022 12:20:00;11922;9084;14,3;-9,9;4604;4311;3,91;6,37;0,08;0,08;0,47;18,2;663,83;84,4;3,78;40,77;0,617;0,176;0,117;40,2;112,9;80,5;0,17;0,07;0,1;2,21;0,4;0,07;2,63;3,05;1,39;0,72;0,9;0,11;0,14;0,16;675,6
16.01.2022 12:21:00;11915;9079;14,33;-9,8;4604;4313;3,97;6,56;0,05;0,06;0,47;18,3;663,8;84,4;3,73;40,77;0,638;0,167;0,117;40,2;112,8;80,5;0,17;0,07;0,27;2,18;0,33;0,1;2,56;3,02;1,39;0,65;0,91;0,06;0,18;0,1;675,1
16.01.2022 12:22:00;11920;9081;14,34;-10;4602;4318;3,9;6,57;0,05;0,07;0,5;18,4;663,8;84,4;3,71;40,77;0,614;0,17;0,117;40,2;113;80,6;0,17;0,06;0,15;2,28;0,38;0,06;2,63;3,02;1,37;0,64;1;0,1;0,1;0,14;675,5
16.01.2022 12:23:00;11913;9079;14,35;-10;4602;4319;3,93;6,23;0,1;0,06;0,48;18,4;663,8;84,4;3,78;40,77;0,61;0,161;0,117;40,2;112,9;80,6;0,17;0,07;0,24;2,22;0,39;0,06;2,62;3;1,38;0,72;0,98;0,09;0,18;0,16;675,1
16.01.2022 12:24:00;11917;9081;14,34;-9,9;4600;4320;3,94;6,29;0,1;0,07;0,52;18,3;663,8;84,4;3,83;40,77;0,633;0,164;0,117;40,2;112,9;80,6;0,17;0,07;0,16;2,23;0,35;0,08;2,56;3,03;1,38;0,68;0,9;0,07;0,14;0,12;675
16.01.2022 12:25:00;11916;9080;14,37;-10,2;4602;4311;3,92;6,22;0,08;0,05;0,51;18,3;663,83;84,4;3,81;40,77;0,63;0,161;0,117;40,2;112,8;80,6;0,17;0,07;0,2;2,22;0,36;0,07;2,61;3,06;1,37;0,66;0,92;0,05;0,1;0,14;675,3
16.01.2022 12:26:00;11920;9084;14,32;-9,9;4601;4319;3,87;6,45;0,09;0,07;0,48;18,2;663,8;84,4;3,81;40,77;0,623;0,17;0,117;40,2;112,9;80,6;0,17;0,06;0,18;2,3;0,38;0,08;2,67;3,01;1,38;0,7;0,99;0,12;0,15;0,12;675,2
16.01.2022 12:27:00;11918;9083;14,34;-9,9;4600;4315;3,9;5,93;0,1;0,04;0,52;18,1;663,83;84,4;3,78;40,77;0,624;0,158;0,117;40,2;112,9;80,6;0,17;0,06;0,22;2,28;0,31;0,07;2,64;2,98;1,36;0,7;0,91;0,1;0,1;0,13;675,3
16.01.2022 12:28:00;11912;9077;14,35;-10;4601;4312;3,92;5,92;0,09;0,06;0,5;18,4;663,83;84,4;3,85;40,77;0,623;0,175;0,117;40,2;112,8;80,6;0,16;0,07;0,18;2,27;0,35;0,07;2,71;2,97;1,4;0,7;0,96;0,1;0,11;0,14;675
16.01.2022 12:29:00;11912;9074;14,32;-9,6;4599;4312;3,94;5,93;0,08;0,05;0,47;18,3;663,78;84,4;3,82;40,77;0,629;0,161;0,117;40,2;112,9;80,6;0,17;0,07;0,17;2,2;0,33;0,08;2,66;3;1,39;0,65;0,91;0,08;0,16;0,1;674,7
16.01.2022 12:30:00;11914;9076;14,35;-9,7;4601;4313;3,93;6,07;0,07;0,05;0,53;18,3;663,83;84,4;3,81;40,77;0,629;0,172;0,118;40,2;112,8;80,6;0,17;0,07;0,18;2,23;0,33;0,05;2,65;3,01;1,4;0,66;0,9;0,06;0,16;0,13;674,7
16.01.2022 12:31:00;11914;9073;14,34;-10;4601;4312;3,92;6,01;0,09;0,06;0,48;18,3;663,83;84,4;3,76;40,77;0,612;0,178;0,117;40,2;112,8;80,6;0,18;0,06;0,25;2,13;0,35;0,09;2,71;3,06;1,39;0,73;0,96;0,11;0,11;0,15;675
16.01.2022 12:32:00;11918;9080;14,32;-10;4601;4322;3,92;6,23;0,13;0,09;0,51;18,5;663,83;84,4;3,77;40,77;0,63;0,158;0,117;40,2;112,9;80,6;0,17;0,06;0,18;2,22;0,43;0,05;2,69;3;1,37;0,7;0,96;0,08;0,11;0,15;675,3
16.01.2022 12:33:00;11917;9078;14,32;-9,9;4599;4309;3,96;6,03;0,11;0,07;0,48;18,4;663,83;84,4;3,81;40,76;0,631;0,178;0,117;40,2;112,9;80,6;0,17;0,06;0,19;2,24;0,37;0,07;2,66;3;1,4;0,68;1,01;0,08;0,09;0,15;674,8
16.01.2022 12:34:00;11916;9078;14,29;-9,7;4598;4308;3,93;5,73;0,09;0,05;0,49;18,6;663,78;84,4;3,88;40,76;0,619;0,155;0,118;40,2;112,8;80,6;0,17;0,07;0,13;2,27;0,36;0,06;2,63;3,02;1,38;0,64;0,91;0,11;0,11;0,17;675
16.01.2022 12:35:00;11912;9071;14,32;-10;4597;4310;3,95;6,34;0,14;0,06;0,52;18,5;663,86;84,4;3,83;40,77;0,632;0,162;0,117;40,2;112,8;80,6;0,17;0,07;0,24;2,21;0,4;0,07;2,7;2,97;1,39;0,67;0,97;0,05;0,11;0,13;674,9
16.01.2022 12:36:00;11917;9076;14,31;-9,6;4597;4315;3,93;6,09;0,11;0,06;0,48;18,6;663,86;84,4;3,84;40,78;0,628;0,151;0,117;40,2;112,9;80,6;0,17;0,06;0,24;2,18;0,34;0,08;2,69;3;1,36;0,72;0,96;0,1;0,14;0,12;675,5
16.01.2022 12:37:00;11916;9076;14,34;-9,8;4601;4314;3,94;6,17;0,07;0,05;0,52;18,6;663,8;84,4;3,81;40,77;0,616;0,158;0,117;40,2;112,9;80,6;0,17;0,06;0,19;2,24;0,42;0,07;2,66;3,03;1,38;0,68;0,93;0,08;0,1;0,14;674,5
16.01.2022 12:38:00;11918;9077;14,33;-9,7;4598;4310;3,92;5,92;0,14;0,05;0,5;18,4;663,83;84,4;3,85;40,77;0,629;0,155;0,117;40,2;112,8;80,6;0,17;0,06;0,26;2,31;0,29;0,06;2,61;3,02;1,39;0,66;0,96;0,07;0,16;0,12;675,2
16.01.2022 12:39:00;11916;9079;14,32;-9,6;4599;4318;3,87;6,3;0,07;0,06;0,5;18,3;663,8;84,5;3,87;40,76;0,634;0,167;0,117;40,2;112,9;80,7;0,17;0,06;0,24;2,21;0,38;0,05;2,62;3,02;1,38;0,68;0,94;0,09;0,11;0,14;675,1
16.01.2022 12:40:00;11919;9079;14,34;-9,7;4599;4306;3,9;6,1;0,08;0,08;0,49;18,5;663,83;84,5;3,82;40,77;0,617;0,165;0,117;40,2;113;80,7;0,16;0,06;0,27;2,25;0,34;0,08;2,66;3,03;1,38;0,68;0,91;0,07;0,15;0,12;675,3
16.01.2022 12:41:00;11922;9084;14,33;-9,7;4601;4323;3,93;6,26;0,06;0,06;0,51;18,5;663,8;84,5;3,83;40,76;0,638;0,159;0,117;40,2;112,9;80,7;0,17;0,06;0,23;2,27;0,33;0,07;2,66;3,01;1,39;0,66;0,95;0,1;0,18;0,14;676,2
16.01.2022 12:42:00;11919;9082;14,34;-9,6;4600;4320;3,96;6,32;0,1;0,07;0,52;18,4;663,8;84,5;3,88;40,77;0,625;0,162;0,117;40,2;112,9;80,7;0,16;0,07;0,13;2,24;0,32;0,06;2,73;3,03;1,38;0,68;0,98;0,06;0,1;0,13;675,6
16.01.2022 12:43:00;11925;9090;14,33;-9,6;4601;4319;4,01;5,94;0,1;0,07;0,51;18,5;663,83;84,5;3,94;40,77;0,618;0,162;0,117;40,2;112,9;80,6;0,17;0,07;0,21;2,21;0,37;0,07;2,82;3;1,39;0,72;0,91;0,12;0,16;0,12;676,2
16.01.2022 12:44:00;11927;9086;14,3;-9,4;4597;4318;3,96;6,08;0,1;0,07;0,52;18,5;663,8;84,5;4;40,77;0,611;0,149;0,117;40,2;112,8;80,7;0,17;0,06;0,18;2,22;0,3;0,08;2,75;3,03;1,37;0,7;0,89;0,12;0,09;0,12;676,2
16.01.2022 12:45:00;11926;9087;14,35;-9,4;4601;4317;4,01;6,35;0,07;0,09;0,49;18,3;663,86;84,6;4;40,77;0,633;0,174;0,117;40,2;113;80,7;0,17;0,06;0,15;2,22;0,29;0,09;2,96;3,02;1,39;0,67;0,92;0,08;0,13;0,13;676,5
16.01.2022 12:46:00;11923;9085;14,35;-9,5;4603;4325;4,04;6,05;0,08;0,06;0,51;18,3;663,8;84,5;4,01;40,77;0,625;0,161;0,117;40,2;112,9;80,7;0,17;0,07;0,18;2,27;0,4;0,09;2,93;2,97;1,38;0,71;0,97;0,09;0,09;0,13;676,2
16.01.2022 12:47:00;11922;9084;14,34;-9,5;4602;4318;4,04;6,02;0,07;0,05;0,47;18,4;663,83;84,6;4;40,77;0,636;0,167;0,117;40,2;113;80,8;0,17;0,06;0,23;2,24;0,28;0,05;2,83;2,98;1,38;0,72;0,95;0,1;0,1;0,09;676,3
16.01.2022 12:48:00;11920;9081;14,34;-9,6;4600;4319;4;6,08;0,1;0,06;0,51;18,4;663,8;84,6;3,96;40,77;0,633;0,164;0,117;40,2;113;80,7;0,17;0,06;0,24;2,22;0,31;0,06;2,79;2,98;1,38;0,68;0,89;0,06;0,09;0,15;675,9
16.01.2022 12:49:00;11921;9080;14,34;-9,5;4602;4315;3,95;6,5;0,11;0,1;0,51;18,4;663,78;84,5;3,86;40,77;0,622;0,156;0,117;40,2;112,9;80,7;0,17;0,07;0,25;2,28;0,32;0,09;2,81;2,99;1,37;0,69;0,96;0,09;0,12;0,18;676,2
16.01.2022 12:50:00;11919;9078;14,31;-9,3;4600;4317;4,02;6,29;0,07;0,07;0,49;18,1;663,78;84,5;3,94;40,77;0,624;0,154;0,117;40,2;113;80,7;0,17;0,07;0,16;2,25;0,35;0,08;2,88;3;1,38;0,71;0,89;0,04;0,15;0,15;675,5
16.01.2022 12:51:00;11919;9078;14,31;-9,3;4600;4317;4,02;6,29;0,07;0,07;0,49;18,1;663,78;84,5;3,94;40,77;0,624;0,154;0,117;40,2;113;80,7;0,17;0,07;0,16;2,25;0,35;0,08;2,88;3;1,38;0,71;0,89;0,04;0,15;0,15;675,5
16.01.2022 12:52:00;11918;9077;14,32;-9,5;4596;4309;3,98;6,06;0,06;0,04;0,49;18,5;663,78;84,5;3,99;40,78;0,639;0,16;0,118;40,3;112,9;80,7;0,17;0,07;0,14;2,2;0,39;0,05;2,79;3,06;1,36;0,72;0,93;0,08;0,16;0,15;675,1
16.01.2022 12:53:00;11920;9079;14,35;-9,5;4597;4316;3,99;6,06;0,06;0,04;0,49;18,5;663,78;84,5;3,99;40,77;0,635;0,169;0,118;40,2;112,8;80,7;0,17;0,07;0,14;2,2;0,39;0,05;2,79;3,05;1,39;0,72;0,93;0,08;0,16;0,15;675,5
16.01.2022 12:54:00;11927;9087;14,34;-9,4;4596;4311;3,98;6,23;0,12;0,08;0,54;18,4;663,8;84,5;4;40,78;0,621;0,154;0,117;40,2;112,9;80,7;0,17;0,07;0,22;2,23;0,34;0,06;2,77;3;1,36;0,64;0,92;0,08;0,11;0,16;676,3
16.01.2022 12:55:00;11922;9081;14,3;-9,4;4598;4313;3,95;6,44;0,09;0,09;0,51;18,5;663,78;84,6;4;40,77;0,638;0,162;0,117;40,2;112,9;80,8;0,17;0,07;0,23;2,28;0,36;0,05;2,71;3;1,39;0,67;0,94;0,09;0,13;0,14;675,9
16.01.2022 12:56:00;11922;9081;14,31;-9,2;4600;4311;4,02;5,8;0,09;0,04;0,49;18,6;663,8;84,6;3,91;40,77;0,643;0,171;0,117;40,3;112,9;80,7;0,17;0,06;0,2;2,21;0,37;0,09;2,77;3,02;1,38;0,67;0,89;0,07;0,1;0,13;675,5
16.01.2022 12:57:00;11924;9081;14,33;-9,3;4598;4308;4;6,56;0,11;0,06;0,5;18,5;663,8;84,6;3,91;40,77;0,648;0,157;0,117;40,3;113;80,7;0,18;0,07;0,22;2,23;0,43;0,06;2,79;2,99;1,38;0,65;0,95;0,09;0,14;0,12;676
16.01.2022 12:58:00;11922;9081;14,33;-9,4;4599;4306;3,96;6,14;0,06;0,06;0,48;18,6;663,83;84,6;3,92;40,77;0,661;0,164;0,117;40,2;113;80,8;0,17;0,06;0,27;2,22;0,34;0,05;2,75;3,05;1,38;0,67;1,01;0,08;0,15;0,13;675,9
16.01.2022 12:59:00;11922;9084;14,33;-9,4;4597;4315;3,98;6,12;0,07;0,06;0,52;18,6;663,78;84,6;3,86;40,77;0,627;0,154;0,117;40,2;113;80,7;0,17;0,06;0,15;2,22;0,44;0,08;2,77;3;1,38;0,7;1;0,07;0,13;0,17;675,8
16.01.2022 13:00:00;11924;9080;14,32;-9,4;4599;4313;3,9;6,25;0,1;0,04;0,49;18,6;663,8;84,6;3,83;40,77;0,654;0,161;0,117;40,2;113,1;80,8;0,17;0,07;0,28;2,25;0,33;0,07;2,86;2,98;1,39;0,7;1,03;0,07;0,11;0,14;676,3
16.01.2022 13:01:00;11924;9079;14,32;-9,2;4600;4311;4,03;6,53;0,07;0,07;0,5;18,8;663,8;84,6;3,76;40,77;0,643;0,165;0,117;40,3;113,2;80,8;0,17;0,06;0,23;2,19;0,36;0,1;2,78;3,01;1,39;0,69;0,95;0,06;0,14;0,11;676,5
16.01.2022 13:02:00;11930;9085;14,33;-9;4600;4313;4,16;7,18;0,08;0,05;0,52;18,5;663,8;84,6;3,8;40,84;0,65;0,165;0,117;40,3;113,2;80,8;0,17;0,07;0,15;2,26;0,27;0,06;3,04;3,02;1,4;0,68;0,87;0,08;0,12;0,13;677
16.01.2022 13:03:00;11921;9081;14,32;-9,2;4601;4311;4,12;6,72;0,1;0,1;0,48;18,4;663,83;84,6;3,74;40,84;0,627;0,164;0,117;40,3;113,3;80,8;0,17;0,07;0,17;2,28;0,34;0,06;2,87;3,02;1,37;0,67;1,03;0,07;0,12;0,15;676,1
16.01.2022 13:04:00;11924;9084;14,29;-9,1;4599;4317;4,07;6,66;0,08;0,04;0,42;18,5;663,78;84,6;3,73;40,84;0,64;0,163;0,117;40,3;113,2;80,8;0,17;0,07;0,21;2,22;0,29;0,1;2,89;2,98;1,38;0,74;1;0,09;0,16;0,16;676,5
16.01.2022 13:05:00;11922;9081;14,31;-9,4;4598;4318;4,1;6,32;0,11;0,08;0,45;18,5;663,8;84,6;3,75;40,84;0,621;0,159;0,117;40,3;113,2;80,8;0,17;0,07;0,15;2,21;0,35;0,06;3;3;1,38;0,68;0,9;0,08;0,09;0,15;676,4
16.01.2022 13:06:00;11922;9082;14,35;-9,4;4599;4316;4,07;6,46;0,13;0,08;0,51;18,5;663,8;84,6;3,73;40,84;0,619;0,161;0,118;40,2;113,2;80,9;0,17;0,07;0,16;2,23;0,32;0,06;2,92;3;1,38;0,66;0,95;0,07;0,17;0,22;675,7
16.01.2022 13:07:00;11929;9089;14,35;-9,2;4602;4326;4,14;6,45;0,12;0,09;0,49;18,8;663,8;84,6;3,78;40,84;0,62;0,159;0,118;40,3;113,3;80,8;0,18;0,07;0,12;2,24;0,34;0,07;2,92;2,98;1,37;0,7;0,92;0,1;0,15;0,17;676,7
16.01.2022 13:08:00;11929;9089;14,35;-9,2;4602;4326;4,14;6,45;0,12;0,09;0,49;18,8;663,8;84,6;3,78;40,84;0,62;0,159;0,118;40,3;113,3;80,8;0,18;0,07;0,12;2,24;0,34;0,07;2,92;2,98;1,37;0,7;0,92;0,1;0,15;0,17;676,7
16.01.2022 13:09:00;11929;9089;14,35;-9,2;4602;4326;4,14;6,45;0,12;0,09;0,49;18,8;663,8;84,6;3,78;40,84;0,62;0,159;0,118;40,3;113,3;80,8;0,18;0,07;0,12;2,24;0,34;0,07;2,92;2,98;1,37;0,7;0,92;0,1;0,15;0,17;676,7
16.01.2022 13:10:00;11924;9084;14,33;-9,4;4598;4320;4,08;6,38;0,11;0,08;0,52;18,8;663,83;84,6;3,76;40,84;0,622;0,158;0,117;40,2;113,2;80,8;0,17;0,06;0,24;2,21;0,34;0,07;2,94;3,01;1,37;0,7;0,97;0,1;0,11;0,16;676,3
